id,is_deleted,created_at,object_type,cospar_id,norad_id,name,name_official,expected_lifetime,purposes,contractor,launch,mass,geometry,orbital_elements,propulsion,object_sub_type,operators,reentry_date,current_space_object_version_id,discos_id,updated_at,vimple_id,is_manoeuvrable,is_operational,radar_cross_section
01GARKGN9T6DDSMR290T3WHW08,False,2022-08-18 13:50:35.324226+00:00,debris,1966-059D,2298,Saturn IB fragmentation debris,,,[],,"{'Date': '1966-07-05T14:53:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Saturn IB', 'CosparLaunchNo': '1966-059'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'NASA Marshall Space Flight Center', 'Country': 'United States'}]",1966-07-12 00:00:00+00:00,01GVJPMH29H54AXT7KW142R4T5,,2023-03-15 13:16:32.200793+00:00,,,,
01H41J9CSW6R0E1P97TH5PVD1B,False,2023-06-28 17:54:44.157738+00:00,satellite,2021-027AS,48132,STARLINK-2474,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41J9CSW6R0E1P97TH5PVD1C,,2023-06-28 17:54:44.159540+00:00,,,,
01GD3WH8G909S23VQGPBW8J3NK,False,2022-09-16 19:31:14.570934+00:00,debris,1999-025AKL,30546,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29GQKV0WJC35KM2E7N,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKH1QE8X9XB9FB5SR554M9,False,2022-08-18 13:50:48.047563+00:00,satellite,1963-014AC,2431,Westford needles,,,[],,"{'Date': '1963-05-09T20:06:16+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Atlas LV-3A Agena B', 'CosparLaunchNo': '1963-014'}",,"{'Span': {'Value': 5, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_mission_related_object,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH29QCNK1YEQWY0GRF0T,,2023-03-15 13:16:32.200793+00:00,,,,
01G9N01S7KABNWPKEH1CEQSS8D,False,2022-08-04 17:56:59.764312+00:00,satellite,2016-025B,41457,MICROSCOPE,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29JAQXAT0ZFDWM36VN,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3ZMH1J56NCHEH7H4S60V7Z,False,2022-09-16 20:25:27.347194+00:00,satellite,2021-040D,48431,STARLINK-2700,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29HCGQKHPBD8AP1WHX,,2023-03-15 13:16:32.200793+00:00,,,,
01GD40CXA5AGT5PHXSG38NMPQT,False,2022-09-16 20:38:46.342201+00:00,debris,1994-074FP,49235,RESURS O1 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH299KQQ450VZBWMKGKT,,2023-03-15 13:16:32.200793+00:00,,,,
01G7SDC0RJ9JGNMMAP2WM3MR4Z,False,2022-07-12 14:35:21.517619+00:00,satellite,2018-111V,43895,FLOCK 3K 2,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29MWQECRVXQQAWZBQ8,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3X38ECB4QZC80CT82Z20ZX,False,2022-09-16 19:41:04.333930+00:00,debris,1993-036BME,37501,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH293C6GKM07M5H8VYMJ,,2023-03-15 13:16:32.200793+00:00,,,,
01G7SDC2WXC5RQV2V742GRP8XD,False,2022-07-12 14:35:23.704872+00:00,satellite,2018-111W,43896,FLOCK 3K 6,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29E4QSK6HW7HT0GSBB,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3X7SVM8F8AMFZBR7BJ2TT2,False,2022-09-16 19:43:33.237383+00:00,debris,1982-092BZZ,52812,COSMOS 1408 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29QZ3PGNAJW4ZD14NT,,2023-03-15 13:16:32.200793+00:00,,,,
01G7SDC76P2XKWMWW7E6MXCGSB,False,2022-07-12 14:35:28.114117+00:00,satellite,2018-111AH,43907,ZACUBE-2,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29MND5BRJEAJ85VGQ8,,2023-03-15 13:16:32.200793+00:00,,,,
01H415JJBZ6AM3PGCQRW0VSN0N,False,2023-06-28 14:12:33.283193+00:00,debris,1979-095BE,36913,METEOR 2-5 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H415JJBZ6AM3PGCQRW0VSN0P,,2023-06-28 14:12:33.291624+00:00,,,,
01GD3X7T9V86WSAQG8B2SC1S82,False,2022-09-16 19:43:33.692999+00:00,debris,2020-046E,45877,MINOTAUR 4 R/B,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH292XNGK6EX2HM8DYSS,,2023-03-15 13:16:32.200793+00:00,,,,
01G9N03JB401G9QDRMK2C1S8X1,False,2022-08-04 17:57:58.244685+00:00,debris,2008-056F,35574,CZ-2D DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH299J8A82CHVQHK6RCG,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKMNNN3DZ636X1WM7DE23Q,False,2022-08-18 13:52:46.775347+00:00,debris,1965-020EQ,3707,Cosmos-1 (65S3) fragmentation debris,,,[],,"{'Date': '1965-03-15T11:02:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Cosmos 1 (65S3)', 'CosparLaunchNo': '1965-020'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1979-10-13 00:00:00+00:00,01GVJPMH298HV06N4MQT50N57S,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYRGG7870BYRM0K81Z27RY,False,2022-08-04 17:34:27.337076+00:00,satellite,1990-018A,20510,OKEAN 2,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29MYB93M8B9CRE0DXX,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXF8JP9DQ8C6ZEES523J33,False,2022-08-04 17:11:55.737638+00:00,satellite,2019-081K,44813,FLOCK 4P 2,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29Z1KD6VJ1SWRV735R,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3XBZSJC8F7WKQQYJZJWDGF,False,2022-09-16 19:45:50.387211+00:00,debris,1995-015ES,40583,DMSP 5D-2 F13 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH293K4VQFMDWVGH9C2P,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3XDF6003BFCPB27WJ00DQM,False,2022-09-16 19:46:38.913921+00:00,debris,1979-095P,29198,METEOR 2-5 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29ZT6VQRSA4JJ7C0D9,,2023-03-15 13:16:32.200793+00:00,,,,
01H41J9VHD9R8TFJRXAPZRANGB,False,2023-06-28 17:54:59.246940+00:00,unknown,2023-007E,55252,OBJECT E,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41J9VHD9R8TFJRXAPZRANGC,,2023-06-28 17:54:59.250448+00:00,,,,
01G9MXEZ3KARDGHQ9EQAWVZ0HD,False,2022-08-04 17:11:46.043190+00:00,debris,2007-055B,32290,CZ-4C R/B,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29WFM5AJM3PRCA9608,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY3A3PA52RY3GCNCF33MV6,False,2022-08-04 17:22:52.663013+00:00,debris,1972-058J,7838,DELTA 1 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH297HBR5NA8SPHCPE5K,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3XNPF66ZEJ700TFKH66EXA,False,2022-09-16 19:51:08.519379+00:00,debris,1999-025BMZ,31267,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29BJXEKVS5T8VYFQE0,,2023-03-15 13:16:32.200793+00:00,,,,
01GD40NXC34ETX6KS0BY0GVJKQ,False,2022-09-16 20:43:41.317266+00:00,debris,1979-095BP,36922,METEOR 2-5 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH295169DBW1NQNH5J3R,,2023-03-15 13:16:32.200793+00:00,,,,
01H41JF9NC5SCG5MFDWH386ENJ,False,2023-06-28 17:57:57.549617+00:00,satellite,2022-097R,53403,STARLINK-4507,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41JF9NC5SCG5MFDWH386ENK,,2023-06-28 17:57:57.551328+00:00,,,,
01G9MZ8RSV3XGDBZ7C6P8X0M45,False,2022-08-04 17:43:20.124332+00:00,satellite,2020-102B,47297,HAISI 1,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29P63MAGYNTZSFEKRG,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKRX3BCMGP60KDG64N9Q71,False,2022-08-18 13:55:05.452850+00:00,debris,1970-025JP,5133,Agena D debris,,,[],,"{'Date': '1970-04-08T08:17:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thorad-Agena D', 'CosparLaunchNo': '1970-025'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'NASA Goddard Space Flight Center', 'Country': 'United States'}]",2012-11-15 00:00:00+00:00,01GVJPMH29V6CZ3SWMMH4RPYK3,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKSAN33HCN199RCTD4JEA3,False,2022-08-18 13:55:19.332969+00:00,debris,1971-015BE,5277,Cosmos-397 fragmentation debris,,,[],,"{'Date': '1971-02-25T11:11:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Tsyklon SL-11 (F-1m)', 'CosparLaunchNo': '1971-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'Space Defence Force, USSR Armed Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",,01GVJPMH292AP760RQ6QV82QVF,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3ZPTXT958G6FR3VSZEQD5Y,False,2022-09-16 20:26:43.004486+00:00,debris,2001-049PH,28855,PSLV DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29CMTVVE0KN39HQ3K2,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKT24XDNV0SZNE4RYZ57R2,False,2022-08-18 13:55:43.390858+00:00,debris,1969-082HY,5519,Agena D debris,,,[],,"{'Date': '1969-09-30T13:40:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thorad-Agena D', 'CosparLaunchNo': '1969-082'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH294DR4N7F0J4KRN9NV,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXGHAXF6YBHR9NT4MXKV14,False,2022-08-04 17:12:37.470933+00:00,debris,1992-093LH,39855,SL-16 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29PZK2JJQMWJRNHJ1N,,2023-03-15 13:16:32.200793+00:00,,,,
01H41HK7244TMWE9TNX7TARQVH,False,2023-06-28 17:42:37.382571+00:00,satellite,2019-054C,44497,PEARL WHITE 1,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41HK7244TMWE9TNX7TARQVJ,,2023-06-28 17:42:37.388167+00:00,,,,
01H415R3PE85YSEDAGQMPN5S2A,False,2023-06-28 14:15:34.864448+00:00,satellite,2023-001AL,55043,FLOCK 4Y 11,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H415R3PE85YSEDAGQMPN5S2B,,2023-06-28 14:15:34.866050+00:00,,,,
